
TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
** Script Output **  /swp/c1/prod/files/areafcp                         /dev/vg07/lvol5            61440000                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps13/oradata/PSOLP/custpro_lg_data34.dbf          /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data35.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data36.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data37.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 

TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data38.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data39.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data40.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps14/oradata/PSOLP/custpro_lg_data41.dbf          /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data42.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data43.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data44.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data45.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data46.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data47.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data48.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data49.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps15/oradata/PSOLP/custpro_lg_data50.dbf          /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data51.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data52.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data53.dbf          /dev/vgoraps_ps12/lvol6      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data54.dbf          /dev/vgoraps_ps12/lvol6      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data55.dbf          /dev/vgoraps_ps12/lvol6      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data56.dbf          /dev/vgoraps_ps12/lvol6      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps16/oradata/PSOLP/custpro_lg_data57.dbf          /dev/vgoraps_ps12/lvol6     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps17/oradata/PSOLP/custpro_lg_data58.dbf          /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps17/oradata/PSOLP/custpro_lg_data59.dbf          /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps17/oradata/PSOLP/custpro_lg_data60.dbf          /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps17/oradata/PSOLP/custpro_lg_data61.dbf          /dev/vgoraps_ps12/lvol7      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps17/oradata/PSOLP/custpro_lg_data62.dbf          /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps17/oradata/PSOLP/custpro_lg_data63.dbf          /dev/vgoraps_ps12/lvol7      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps18/oradata/PSOLP/custpro_lg_data64.dbf          /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps18/oradata/PSOLP/custpro_lg_data65.dbf          /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps18/oradata/PSOLP/custpro_lg_data66.dbf          /dev/vgoraps_ps12/lvol8      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps18/oradata/PSOLP/custpro_lg_data67.dbf          /dev/vgoraps_ps12/lvol8      4194.3                                                                                                                                                                                                 
CUSTPRO_LG_DATA      /ps19/oradata/PSOLP/custpro_lg_data68.dbf          /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
